listing_id,high,medium,low
7166241,0.055,0.165,0.78
7214851,0.255,0.315,0.43
7089635,0.115,0.315,0.57
7197251,0.08,0.23,0.69
7118314,0.02,0.215,0.765
7197921,0.05,0.215,0.735
7233286,0.075,0.33,0.595
7219819,0.15,0.325,0.525
7128808,0.025,0.135,0.84
7222475,0.095,0.325,0.58
7199665,0.305,0.31,0.385
7178702,0.125,0.34,0.535
7147885,0.025,0.11,0.865
7225008,0.02,0.045,0.935
7126185,0.05,0.145,0.805
7178995,0.045,0.215,0.74
7151420,0.135,0.415,0.45
7125485,0.085,0.38,0.535
7123139,0.015,0.09,0.895
7104185,0.055,0.205,0.74
7226910,0.075,0.3,0.625
7113044,0.04,0.145,0.815
7114687,0.075,0.33,0.595
7149317,0.015,0.135,0.85
7232119,0.085,0.415,0.5
7239445,0.05,0.295,0.655
7208181,0.01,0.12,0.87
7213866,0.085,0.3,0.615
7200354,0.045,0.245,0.71
7093751,0.17,0.455,0.375
7151477,0.24,0.35,0.41
7183872,0.01,0.04,0.95
7160802,0.02,0.155,0.825
7232422,0.02,0.095,0.885
7200249,0.005,0.11,0.885
7223475,0.095,0.41,0.495
7137555,0.22,0.36,0.42
7144970,0.135,0.325,0.54
7175130,0.03,0.245,0.725
7219827,0.07,0.275,0.655
7227996,0.005,0.065,0.93
7167254,0.25,0.3,0.45
7228419,0.0,0.035,0.965
7124688,0.08,0.3,0.62
7231605,0.005,0.17,0.825
7193671,0.025,0.115,0.86
7161072,0.0,0.045,0.955
7107528,0.08,0.245,0.675
7215959,0.005,0.1,0.895
7155791,0.1,0.335,0.565
7112871,0.11,0.245,0.645
7123847,0.135,0.41,0.455
7126361,0.14,0.265,0.595
7111606,0.07,0.24,0.69
7176513,0.015,0.115,0.87
7187892,0.055,0.345,0.6
7192143,0.015,0.195,0.79
7092868,0.04,0.13,0.83
7189549,0.03,0.19,0.78
7088581,0.17,0.4,0.43
7112820,0.09,0.28,0.63
7199159,0.165,0.385,0.45
7203034,0.02,0.205,0.775
7187848,0.18,0.32,0.5
7173927,0.275,0.38,0.345
7131938,0.27,0.32,0.41
7203821,0.01,0.07,0.92
7090563,0.07,0.42,0.51
7166502,0.065,0.26,0.675
7224725,0.01,0.05,0.94
7197052,0.105,0.39,0.505
7130774,0.025,0.085,0.89
7119010,0.05,0.24,0.71
7181809,0.06,0.135,0.805
7212839,0.02,0.075,0.905
7118453,0.01,0.175,0.815
7175968,0.02,0.235,0.745
7187471,0.015,0.06,0.925
7136176,0.03,0.16,0.81
7219829,0.19,0.35,0.46
7139400,0.025,0.07,0.905
7125116,0.08,0.3,0.62
7126967,0.07,0.325,0.605
7202234,0.235,0.25,0.515
7141189,0.05,0.235,0.715
7168250,0.035,0.255,0.71
7216393,0.115,0.39,0.495
7104737,0.11,0.44,0.45
7176546,0.135,0.305,0.56
7207222,0.015,0.115,0.87
7109695,0.1,0.395,0.505
7122813,0.065,0.205,0.73
7215678,0.005,0.085,0.91
7202271,0.005,0.02,0.975
7194621,0.045,0.15,0.805
7201332,0.085,0.45,0.465
7198006,0.08,0.305,0.615
7219353,0.04,0.175,0.785
7180675,0.04,0.24,0.72
7105174,0.215,0.4,0.385
7092288,0.125,0.43,0.445
7119199,0.045,0.35,0.605
7149198,0.0,0.075,0.925
7118728,0.035,0.07,0.895
7147332,0.08,0.21,0.71
7147971,0.01,0.075,0.915
7136062,0.09,0.315,0.595
7158780,0.095,0.27,0.635
7180902,0.115,0.215,0.67
7198235,0.035,0.115,0.85
7124361,0.165,0.43,0.405
7195075,0.0,0.065,0.935
7162874,0.05,0.305,0.645
7179505,0.12,0.25,0.63
7128649,0.005,0.07,0.925
7106943,0.05,0.235,0.715
7182493,0.075,0.23,0.695
7139069,0.005,0.155,0.84
7093009,0.06,0.2,0.74
7199407,0.145,0.295,0.56
7233401,0.02,0.11,0.87
7224019,0.04,0.175,0.785
7191544,0.075,0.375,0.55
7201612,0.075,0.365,0.56
7149505,0.02,0.105,0.875
7224444,0.01,0.07,0.92
7186925,0.025,0.18,0.795
7168487,0.04,0.125,0.835
7170292,0.09,0.325,0.585
7204521,0.0,0.105,0.895
7162857,0.0,0.04,0.96
7091599,0.04,0.335,0.625
7210229,0.08,0.42,0.5
7175929,0.18,0.41,0.41
7171805,0.14,0.385,0.475
7092196,0.085,0.405,0.51
7231503,0.03,0.14,0.83
7170484,0.01,0.15,0.84
7219372,0.035,0.18,0.785
7108186,0.135,0.305,0.56
7104436,0.055,0.175,0.77
7142697,0.21,0.41,0.38
7119716,0.145,0.385,0.47
7090832,0.1,0.345,0.555
7224618,0.08,0.39,0.53
7225881,0.12,0.33,0.55
7222232,0.015,0.225,0.76
7136137,0.06,0.345,0.595
7179944,0.03,0.13,0.84
7129853,0.07,0.335,0.595
7198564,0.095,0.39,0.515
7178853,0.09,0.24,0.67
7104202,0.055,0.175,0.77
7110131,0.155,0.405,0.44
7102287,0.085,0.405,0.51
7096126,0.035,0.175,0.79
7170884,0.05,0.225,0.725
7121058,0.115,0.37,0.515
7215823,0.15,0.405,0.445
7194908,0.015,0.205,0.78
7111887,0.01,0.075,0.915
7233895,0.195,0.405,0.4
7165290,0.005,0.085,0.91
7122911,0.03,0.125,0.845
7125724,0.2,0.38,0.42
7230502,0.035,0.185,0.78
7206616,0.0,0.06,0.94
7159882,0.0,0.055,0.945
7168345,0.06,0.28,0.66
7143926,0.03,0.295,0.675
7148736,0.065,0.255,0.68
7170310,0.075,0.265,0.66
7164407,0.005,0.1,0.895
7092899,0.0,0.08,0.92
7114917,0.27,0.315,0.415
7182949,0.07,0.26,0.67
7103342,0.085,0.33,0.585
7125937,0.26,0.405,0.335
7132690,0.095,0.31,0.595
7123435,0.02,0.14,0.84
7117957,0.045,0.185,0.77
7152309,0.005,0.1,0.895
7135604,0.045,0.29,0.665
7092647,0.07,0.37,0.56
7148605,0.0,0.01,0.99
7225355,0.085,0.32,0.595
7230273,0.275,0.405,0.32
7216756,0.14,0.36,0.5
7200187,0.015,0.095,0.89
7125090,0.105,0.395,0.5
7191044,0.135,0.375,0.49
7121147,0.065,0.28,0.655
7161974,0.17,0.365,0.465
7171409,0.025,0.2,0.775
7099678,0.0,0.065,0.935
7216423,0.005,0.08,0.915
7129494,0.05,0.195,0.755
7164957,0.03,0.15,0.82
7199268,0.16,0.39,0.45
7160588,0.055,0.19,0.755
7221837,0.02,0.12,0.86
7203511,0.05,0.21,0.74
7132148,0.03,0.235,0.735
7096060,0.05,0.215,0.735
7170212,0.225,0.455,0.32
7183416,0.23,0.41,0.36
7202476,0.02,0.085,0.895
7191187,0.005,0.025,0.97
7200181,0.005,0.07,0.925
7192049,0.085,0.355,0.56
7174736,0.055,0.215,0.73
7150234,0.18,0.43,0.39
7158488,0.085,0.28,0.635
7116516,0.29,0.305,0.405
7201651,0.055,0.225,0.72
7224151,0.045,0.24,0.715
7177398,0.26,0.32,0.42
7199069,0.025,0.09,0.885
7119382,0.08,0.275,0.645
7210949,0.165,0.38,0.455
7211406,0.04,0.19,0.77
7092237,0.05,0.285,0.665
7149311,0.025,0.13,0.845
7154401,0.075,0.29,0.635
7090592,0.115,0.34,0.545
7220072,0.035,0.185,0.78
7125106,0.15,0.29,0.56
7092482,0.035,0.18,0.785
7178538,0.175,0.385,0.44
7123013,0.13,0.33,0.54
7201161,0.055,0.33,0.615
7194766,0.1,0.415,0.485
7136427,0.035,0.17,0.795
7097870,0.05,0.29,0.66
7105580,0.09,0.27,0.64
7092417,0.07,0.235,0.695
7091203,0.07,0.215,0.715
7166592,0.005,0.08,0.915
7166649,0.005,0.125,0.87
7192318,0.02,0.22,0.76
7192836,0.045,0.26,0.695
7130870,0.085,0.235,0.68
7197749,0.125,0.315,0.56
7090770,0.135,0.365,0.5
7090484,0.05,0.34,0.61
7225763,0.05,0.235,0.715
7133938,0.01,0.115,0.875
7110098,0.195,0.39,0.415
7223062,0.175,0.375,0.45
7202167,0.2,0.435,0.365
7107127,0.135,0.31,0.555
7217457,0.005,0.06,0.935
7095424,0.005,0.03,0.965
7182050,0.165,0.355,0.48
7175872,0.01,0.09,0.9
7223534,0.03,0.125,0.845
7154824,0.035,0.37,0.595
7092519,0.02,0.17,0.81
7096425,0.025,0.055,0.92
7174421,0.01,0.095,0.895
7228998,0.15,0.4,0.45
7119224,0.025,0.145,0.83
7180386,0.21,0.32,0.47
7138031,0.035,0.34,0.625
7224354,0.11,0.32,0.57
7134851,0.09,0.46,0.45
7228859,0.03,0.195,0.775
7093735,0.1,0.415,0.485
7193141,0.275,0.325,0.4
7185487,0.055,0.245,0.7
7188829,0.095,0.425,0.48
7151193,0.015,0.14,0.845
7115172,0.1,0.21,0.69
7152717,0.055,0.16,0.785
7192694,0.04,0.34,0.62
7166582,0.0,0.115,0.885
7146462,0.26,0.345,0.395
7098972,0.155,0.37,0.475
7226216,0.175,0.4,0.425
7165745,0.085,0.25,0.665
7190002,0.065,0.28,0.655
7123309,0.03,0.14,0.83
7226582,0.005,0.035,0.96
7154854,0.095,0.24,0.665
7227235,0.085,0.4,0.515
7219018,0.145,0.38,0.475
7204293,0.04,0.15,0.81
7132757,0.025,0.2,0.775
7182043,0.015,0.065,0.92
7112994,0.095,0.265,0.64
7115308,0.13,0.28,0.59
7115927,0.215,0.4,0.385
7149571,0.005,0.01,0.985
7168690,0.13,0.36,0.51
7135900,0.01,0.235,0.755
7113305,0.205,0.305,0.49
7171791,0.03,0.14,0.83
7148814,0.095,0.27,0.635
7150751,0.015,0.19,0.795
7186751,0.01,0.055,0.935
7124431,0.02,0.13,0.85
7233424,0.025,0.14,0.835
7162755,0.285,0.315,0.4
7216787,0.05,0.345,0.605
7224135,0.185,0.3,0.515
7140054,0.02,0.11,0.87
7214306,0.075,0.215,0.71
7207010,0.025,0.115,0.86
7135926,0.28,0.37,0.35
7196902,0.11,0.285,0.605
7169109,0.115,0.34,0.545
7108137,0.15,0.405,0.445
7196052,0.08,0.265,0.655
7222329,0.03,0.17,0.8
7155368,0.035,0.2,0.765
7158815,0.075,0.18,0.745
7141792,0.16,0.375,0.465
7096757,0.03,0.13,0.84
7154270,0.015,0.2,0.785
7098517,0.08,0.425,0.495
7102565,0.06,0.185,0.755
7146195,0.005,0.06,0.935
7339808,0.15,0.325,0.525
7157829,0.015,0.11,0.875
7181230,0.02,0.095,0.885
7124794,0.03,0.105,0.865
7152571,0.18,0.29,0.53
7202977,0.04,0.09,0.87
7100558,0.09,0.395,0.515
7098808,0.04,0.195,0.765
7174303,0.01,0.135,0.855
7126040,0.065,0.23,0.705
7181545,0.05,0.25,0.7
7166165,0.01,0.215,0.775
7144004,0.07,0.26,0.67
7120980,0.17,0.44,0.39
7197944,0.12,0.455,0.425
7100117,0.095,0.315,0.59
7093369,0.065,0.275,0.66
7205917,0.18,0.415,0.405
7121603,0.085,0.275,0.64
7095110,0.025,0.235,0.74
7122015,0.145,0.345,0.51
7172678,0.1,0.41,0.49
7198372,0.025,0.105,0.87
7113709,0.155,0.455,0.39
7113724,0.01,0.04,0.95
7155366,0.105,0.15,0.745
7136888,0.0,0.04,0.96
7155978,0.075,0.24,0.685
7414286,0.115,0.35,0.535
7125205,0.05,0.265,0.685
7127606,0.035,0.18,0.785
7170206,0.07,0.28,0.65
7189069,0.145,0.31,0.545
7164587,0.16,0.32,0.52
7123462,0.045,0.15,0.805
7091632,0.045,0.165,0.79
7208299,0.02,0.055,0.925
7199544,0.005,0.01,0.985
7198797,0.205,0.37,0.425
7218039,0.145,0.5,0.355
7169298,0.265,0.315,0.42
7148969,0.345,0.29,0.365
7118238,0.02,0.215,0.765
7460153,0.08,0.225,0.695
7172772,0.01,0.14,0.85
7127773,0.02,0.12,0.86
7162169,0.15,0.395,0.455
7208159,0.025,0.125,0.85
7152941,0.145,0.355,0.5
7118654,0.06,0.195,0.745
7163231,0.155,0.29,0.555
7115970,0.0,0.095,0.905
7174798,0.015,0.07,0.915
7223983,0.135,0.295,0.57
7221983,0.085,0.32,0.595
7168923,0.02,0.14,0.84
7103173,0.05,0.31,0.64
7148287,0.015,0.225,0.76
7146674,0.125,0.32,0.555
7225592,0.005,0.015,0.98
7193730,0.04,0.195,0.765
7115112,0.175,0.48,0.345
7218086,0.08,0.3,0.62
7122332,0.005,0.09,0.905
7194210,0.005,0.035,0.96
7171457,0.075,0.33,0.595
7201755,0.09,0.27,0.64
7139088,0.095,0.165,0.74
7129910,0.045,0.22,0.735
7147723,0.0,0.055,0.945
7095701,0.01,0.08,0.91
7162702,0.06,0.295,0.645
7213220,0.02,0.155,0.825
7170275,0.025,0.355,0.62
7088335,0.01,0.11,0.88
7101806,0.08,0.33,0.59
7123514,0.05,0.29,0.66
7094393,0.305,0.305,0.39
7215526,0.025,0.115,0.86
7229624,0.015,0.19,0.795
7174311,0.005,0.025,0.97
7093032,0.025,0.07,0.905
7116424,0.305,0.31,0.385
7126565,0.03,0.13,0.84
7146074,0.15,0.375,0.475
7231942,0.1,0.335,0.565
7128192,0.005,0.1,0.895
7173274,0.02,0.085,0.895
7090182,0.105,0.15,0.745
7134733,0.015,0.07,0.915
7124780,0.0,0.03,0.97
7173055,0.045,0.255,0.7
7127319,0.16,0.425,0.415
7106511,0.04,0.23,0.73
7202466,0.065,0.2,0.735
7185116,0.155,0.45,0.395
7195907,0.015,0.09,0.895
7232274,0.185,0.38,0.435
7198677,0.08,0.375,0.545
7156961,0.235,0.445,0.32
7131557,0.0,0.03,0.97
7209306,0.16,0.415,0.425
7126510,0.14,0.31,0.55
7133448,0.055,0.145,0.8
7106296,0.185,0.295,0.52
7106025,0.025,0.29,0.685
7131276,0.205,0.445,0.35
7143251,0.12,0.395,0.485
7126212,0.185,0.38,0.435
7172601,0.065,0.31,0.625
7106029,0.06,0.205,0.735
7214135,0.01,0.095,0.895
7224010,0.05,0.175,0.775
7163730,0.015,0.07,0.915
7699404,0.01,0.095,0.895
7232531,0.19,0.39,0.42
7218544,0.11,0.435,0.455
7202075,0.065,0.22,0.715
7212961,0.25,0.355,0.395
7095756,0.055,0.315,0.63
7179449,0.14,0.395,0.465
7158465,0.125,0.405,0.47
7133871,0.04,0.19,0.77
7160944,0.095,0.24,0.665
7195938,0.14,0.5,0.36
7202072,0.09,0.31,0.6
7154935,0.07,0.29,0.64
7194972,0.085,0.245,0.67
7157466,0.005,0.05,0.945
7093096,0.12,0.43,0.45
7108164,0.025,0.235,0.74
7146886,0.075,0.295,0.63
7135862,0.0,0.02,0.98
7215166,0.025,0.11,0.865
7220817,0.025,0.135,0.84
7155779,0.18,0.285,0.535
7162670,0.115,0.355,0.53
7214689,0.02,0.085,0.895
7182013,0.05,0.2,0.75
7214634,0.29,0.315,0.395
7174715,0.025,0.155,0.82
7137009,0.03,0.125,0.845
7170663,0.1,0.455,0.445
7191625,0.02,0.205,0.775
7197998,0.1,0.32,0.58
7187137,0.005,0.04,0.955
7210147,0.025,0.22,0.755
7132694,0.165,0.32,0.515
7133799,0.025,0.12,0.855
7132383,0.045,0.22,0.735
7226809,0.06,0.33,0.61
7174376,0.17,0.41,0.42
7159595,0.065,0.21,0.725
7103938,0.09,0.26,0.65
7145978,0.155,0.275,0.57
7132248,0.025,0.26,0.715
7217610,0.07,0.285,0.645
7178884,0.205,0.34,0.455
7172041,0.03,0.13,0.84
7178198,0.045,0.23,0.725
7171756,0.055,0.2,0.745
7097081,0.0,0.09,0.91
7171419,0.13,0.28,0.59
7213296,0.03,0.135,0.835
7476124,0.025,0.205,0.77
7122697,0.105,0.29,0.605
7134247,0.01,0.09,0.9
7196732,0.04,0.27,0.69
7137665,0.055,0.225,0.72
7098012,0.035,0.31,0.655
7110723,0.07,0.365,0.565
7211024,0.04,0.215,0.745
7169518,0.025,0.055,0.92
7229818,0.075,0.315,0.61
7114472,0.025,0.185,0.79
7186248,0.045,0.16,0.795
7147232,0.005,0.035,0.96
7155514,0.09,0.255,0.655
7173800,0.085,0.27,0.645
7225164,0.005,0.115,0.88
7089833,0.07,0.24,0.69
7091881,0.08,0.33,0.59
7114030,0.05,0.305,0.645
7206746,0.13,0.275,0.595
7134559,0.05,0.16,0.79
7228872,0.01,0.09,0.9
7115016,0.015,0.085,0.9
7187944,0.015,0.135,0.85
7125808,0.01,0.06,0.93
7106248,0.0,0.05,0.95
7132529,0.02,0.09,0.89
7178140,0.21,0.28,0.51
7094239,0.155,0.285,0.56
7185278,0.105,0.4,0.495
7112282,0.14,0.39,0.47
7145779,0.045,0.135,0.82
7136479,0.05,0.23,0.72
7146736,0.02,0.095,0.885
7140472,0.025,0.1,0.875
7120131,0.275,0.35,0.375
7175886,0.085,0.395,0.52
7141407,0.18,0.38,0.44
7152116,0.145,0.295,0.56
7122032,0.225,0.375,0.4
7134270,0.095,0.34,0.565
7194324,0.035,0.24,0.725
7227422,0.23,0.355,0.415
7143130,0.0,0.06,0.94
7179678,0.005,0.105,0.89
7130098,0.015,0.085,0.9
7155241,0.03,0.215,0.755
7145574,0.065,0.355,0.58
7200463,0.15,0.4,0.45
7105632,0.07,0.23,0.7
7188914,0.07,0.34,0.59
7198837,0.085,0.42,0.495
7153529,0.025,0.14,0.835
7099755,0.055,0.35,0.595
7201362,0.025,0.195,0.78
7140697,0.04,0.285,0.675
7145019,0.025,0.085,0.89
7207674,0.03,0.175,0.795
7156815,0.02,0.235,0.745
7222015,0.02,0.165,0.815
7232106,0.09,0.335,0.575
7231662,0.275,0.435,0.29
7151126,0.04,0.155,0.805
7138670,0.07,0.29,0.64
7174767,0.07,0.235,0.695
7160305,0.02,0.17,0.81
7090406,0.115,0.385,0.5
7126130,0.145,0.43,0.425
7215134,0.04,0.14,0.82
7169324,0.12,0.42,0.46
7115354,0.055,0.215,0.73
7179884,0.035,0.2,0.765
7156090,0.24,0.34,0.42
7176617,0.02,0.12,0.86
7222391,0.15,0.35,0.5
7133396,0.025,0.11,0.865
7171578,0.01,0.06,0.93
7154815,0.09,0.33,0.58
7178336,0.005,0.13,0.865
7101374,0.205,0.38,0.415
7163990,0.07,0.295,0.635
7224737,0.09,0.225,0.685
7209854,0.085,0.31,0.605
7112379,0.085,0.28,0.635
7203777,0.085,0.345,0.57
7106452,0.05,0.205,0.745
7167367,0.07,0.245,0.685
7198289,0.03,0.13,0.84
7114182,0.13,0.285,0.585
7164571,0.02,0.13,0.85
7148385,0.05,0.17,0.78
7221295,0.04,0.125,0.835
7189769,0.0,0.045,0.955
7166135,0.055,0.19,0.755
7124209,0.08,0.33,0.59
7180987,0.04,0.22,0.74
7208831,0.01,0.18,0.81
7152945,0.04,0.245,0.715
7163327,0.025,0.095,0.88
7189335,0.32,0.32,0.36
7150845,0.005,0.02,0.975
7178596,0.07,0.31,0.62
7103006,0.07,0.275,0.655
7137287,0.02,0.1,0.88
7212482,0.15,0.375,0.475
7224648,0.035,0.125,0.84
7225057,0.115,0.27,0.615
7231000,0.045,0.195,0.76
7089020,0.05,0.245,0.705
7159211,0.02,0.235,0.745
7199945,0.105,0.2,0.695
7151764,0.17,0.39,0.44
7158323,0.05,0.27,0.68
7091598,0.095,0.28,0.625
7184616,0.045,0.23,0.725
7209608,0.09,0.335,0.575
7175741,0.095,0.24,0.665
7157470,0.035,0.175,0.79
7152497,0.025,0.13,0.845
7101239,0.06,0.17,0.77
7198496,0.17,0.405,0.425
7222050,0.09,0.275,0.635
7179819,0.24,0.32,0.44
7223017,0.005,0.05,0.945
7212660,0.085,0.35,0.565
7211031,0.17,0.415,0.415
7090985,0.0,0.03,0.97
7092742,0.08,0.35,0.57
7097629,0.255,0.355,0.39
7224847,0.12,0.44,0.44
7206399,0.04,0.135,0.825
7203976,0.1,0.32,0.58
7116016,0.005,0.055,0.94
7189325,0.195,0.29,0.515
7170679,0.0,0.055,0.945
7177093,0.03,0.135,0.835
7214163,0.1,0.385,0.515
7141005,0.08,0.225,0.695
7169819,0.17,0.395,0.435
7121537,0.22,0.475,0.305
7115911,0.065,0.285,0.65
7214529,0.01,0.175,0.815
7231838,0.205,0.34,0.455
7129008,0.02,0.14,0.84
7118454,0.01,0.11,0.88
7208301,0.03,0.21,0.76
7092879,0.105,0.37,0.525
7145369,0.1,0.375,0.525
7149727,0.26,0.315,0.425
7150900,0.09,0.28,0.63
7155198,0.0,0.09,0.91
7178234,0.19,0.43,0.38
7124305,0.09,0.26,0.65
7209434,0.1,0.45,0.45
7192674,0.045,0.27,0.685
7145226,0.0,0.06,0.94
7211096,0.11,0.395,0.495
7193793,0.2,0.275,0.525
7171636,0.1,0.345,0.555
7200300,0.055,0.175,0.77
7209473,0.09,0.39,0.52
7224174,0.005,0.165,0.83
7148704,0.14,0.325,0.535
7221036,0.01,0.17,0.82
7113304,0.065,0.23,0.705
7210780,0.015,0.17,0.815
7107905,0.03,0.075,0.895
7184685,0.045,0.17,0.785
7090008,0.045,0.23,0.725
7169478,0.315,0.295,0.39
7164822,0.19,0.355,0.455
7212438,0.055,0.33,0.615
7170090,0.05,0.14,0.81
7110155,0.01,0.155,0.835
7124325,0.005,0.065,0.93
7147324,0.025,0.11,0.865
7105296,0.145,0.435,0.42
7178753,0.02,0.145,0.835
7230210,0.03,0.15,0.82
7176570,0.13,0.35,0.52
7138391,0.115,0.25,0.635
7231144,0.115,0.395,0.49
7116215,0.015,0.15,0.835
7199772,0.035,0.27,0.695
7120094,0.075,0.235,0.69
7230114,0.145,0.45,0.405
7108258,0.13,0.26,0.61
7145525,0.13,0.33,0.54
7201044,0.07,0.385,0.545
7130326,0.035,0.12,0.845
7172593,0.105,0.325,0.57
7224881,0.13,0.365,0.505
7101571,0.0,0.03,0.97
7206608,0.055,0.22,0.725
7136181,0.095,0.35,0.555
7133179,0.07,0.32,0.61
7171302,0.09,0.31,0.6
7154583,0.075,0.41,0.515
7174650,0.085,0.225,0.69
7167050,0.025,0.13,0.845
7123258,0.08,0.255,0.665
7125881,0.055,0.145,0.8
7174583,0.14,0.315,0.545
7089825,0.215,0.305,0.48
7157986,0.02,0.095,0.885
7107923,0.13,0.26,0.61
7133372,0.005,0.12,0.875
7156002,0.035,0.335,0.63
7113755,0.025,0.2,0.775
7134299,0.1,0.425,0.475
7164999,0.085,0.29,0.625
7131335,0.01,0.115,0.875
7094422,0.085,0.24,0.675
7181077,0.05,0.235,0.715
7201208,0.2,0.45,0.35
7163117,0.025,0.115,0.86
7091565,0.04,0.42,0.54
7216798,0.13,0.245,0.625
7164915,0.05,0.225,0.725
7219264,0.015,0.145,0.84
7116670,0.075,0.28,0.645
7126851,0.01,0.055,0.935
7092408,0.065,0.26,0.675
7221202,0.045,0.21,0.745
7127416,0.0,0.115,0.885
7189020,0.005,0.035,0.96
7124767,0.035,0.175,0.79
7134525,0.105,0.39,0.505
7231633,0.025,0.15,0.825
7116471,0.03,0.125,0.845
7091976,0.01,0.175,0.815
7186845,0.005,0.08,0.915
7197429,0.075,0.36,0.565
7124145,0.045,0.25,0.705
7150592,0.055,0.17,0.775
7207556,0.015,0.11,0.875
7172322,0.08,0.315,0.605
7135899,0.01,0.04,0.95
7230347,0.005,0.125,0.87
7121028,0.06,0.38,0.56
7143056,0.04,0.17,0.79
7150298,0.2,0.365,0.435
7214826,0.025,0.17,0.805
7140814,0.075,0.37,0.555
7220790,0.01,0.105,0.885
7131705,0.07,0.435,0.495
7105224,0.05,0.16,0.79
7136275,0.01,0.24,0.75
7110312,0.085,0.315,0.6
7129099,0.11,0.325,0.565
7130243,0.04,0.21,0.75
7092954,0.005,0.07,0.925
7098388,0.08,0.255,0.665
7223596,0.04,0.17,0.79
7150503,0.02,0.095,0.885
7222540,0.085,0.23,0.685
7139806,0.03,0.225,0.745
7193882,0.09,0.37,0.54
7179030,0.085,0.385,0.53
7174255,0.165,0.32,0.515
7229682,0.025,0.17,0.805
7228319,0.015,0.105,0.88
7110443,0.02,0.09,0.89
7186432,0.04,0.16,0.8
7146775,0.3,0.32,0.38
7210961,0.265,0.32,0.415
7223115,0.2,0.45,0.35
7217247,0.17,0.375,0.455
7101316,0.165,0.32,0.515
7202256,0.16,0.34,0.5
7613967,0.13,0.435,0.435
7157511,0.09,0.39,0.52
7185492,0.06,0.28,0.66
7142182,0.035,0.18,0.785
7126694,0.04,0.315,0.645
7198519,0.08,0.255,0.665
7121496,0.045,0.12,0.835
7146010,0.065,0.29,0.645
7122649,0.005,0.01,0.985
7196652,0.005,0.065,0.93
7145459,0.02,0.15,0.83
7129909,0.02,0.205,0.775
7104169,0.005,0.115,0.88
7100470,0.175,0.41,0.415
7159327,0.065,0.375,0.56
7173240,0.03,0.145,0.825
7109209,0.005,0.075,0.92
7192292,0.13,0.31,0.56
7234407,0.115,0.325,0.56
7230379,0.005,0.025,0.97
7148311,0.015,0.12,0.865
7224524,0.0,0.01,0.99
7106266,0.27,0.325,0.405
7134010,0.105,0.215,0.68
7174865,0.115,0.33,0.555
7106367,0.305,0.295,0.4
7133954,0.04,0.285,0.675
7151647,0.01,0.06,0.93
7188379,0.035,0.16,0.805
7202349,0.0,0.065,0.935
7146035,0.065,0.2,0.735
7139696,0.045,0.18,0.775
7172187,0.085,0.445,0.47
7088096,0.03,0.13,0.84
7099131,0.015,0.1,0.885
7124047,0.13,0.44,0.43
7204108,0.045,0.19,0.765
7204627,0.005,0.11,0.885
7114255,0.025,0.12,0.855
7151030,0.18,0.295,0.525
7168611,0.145,0.355,0.5
7206879,0.04,0.255,0.705
7132000,0.045,0.13,0.825
7110248,0.045,0.23,0.725
7132175,0.045,0.245,0.71
7098076,0.17,0.345,0.485
7109936,0.045,0.18,0.775
7102989,0.025,0.165,0.81
7120577,0.055,0.215,0.73
7196750,0.035,0.19,0.775
7203266,0.08,0.225,0.695
7098877,0.05,0.27,0.68
7107593,0.0,0.03,0.97
7158993,0.055,0.19,0.755
7146530,0.04,0.22,0.74
7148541,0.04,0.18,0.78
7122800,0.07,0.365,0.565
7157217,0.06,0.195,0.745
7143180,0.045,0.22,0.735
7188111,0.36,0.31,0.33
7134998,0.0,0.085,0.915
7213126,0.025,0.175,0.8
7186215,0.27,0.335,0.395
7124306,0.065,0.31,0.625
7186421,0.125,0.26,0.615
7144142,0.16,0.335,0.505
7160202,0.015,0.075,0.91
7117426,0.015,0.11,0.875
7203836,0.01,0.15,0.84
7214151,0.03,0.13,0.84
7203597,0.025,0.11,0.865
7125956,0.045,0.205,0.75
7097489,0.025,0.145,0.83
7198366,0.035,0.145,0.82
7121059,0.2,0.305,0.495
7129533,0.07,0.245,0.685
7142363,0.0,0.03,0.97
7111011,0.08,0.255,0.665
7141286,0.01,0.1,0.89
7217785,0.025,0.155,0.82
7170809,0.02,0.235,0.745
7101849,0.09,0.44,0.47
7127203,0.04,0.26,0.7
7118430,0.015,0.135,0.85
7112722,0.01,0.085,0.905
7135421,0.085,0.4,0.515
7100688,0.04,0.16,0.8
7191194,0.07,0.305,0.625
7103000,0.21,0.35,0.44
7171682,0.045,0.15,0.805
7181928,0.01,0.155,0.835
7126857,0.015,0.165,0.82
7107830,0.05,0.3,0.65
7146498,0.17,0.425,0.405
7111842,0.03,0.14,0.83
7091951,0.12,0.425,0.455
7094265,0.165,0.36,0.475
7116136,0.115,0.375,0.51
7230419,0.025,0.195,0.78
7233294,0.08,0.3,0.62
7103692,0.0,0.085,0.915
7218348,0.045,0.25,0.705
7146860,0.045,0.155,0.8
7127359,0.11,0.23,0.66
7231934,0.06,0.185,0.755
7207419,0.175,0.395,0.43
7121646,0.06,0.275,0.665
7231626,0.075,0.285,0.64
7231166,0.065,0.295,0.64
7136391,0.085,0.285,0.63
7231829,0.04,0.185,0.775
7206110,0.005,0.11,0.885
7097849,0.07,0.33,0.6
7112086,0.065,0.18,0.755
7160713,0.145,0.36,0.495
7113691,0.175,0.43,0.395
7104413,0.09,0.32,0.59
7101618,0.05,0.22,0.73
